,account length,area code,international plan,voice mail plan,number vmail messages,total day calls,total eve calls,total night calls,total intl calls,customer service calls,churn,Princ_Comp_0,Princ_Comp_1,Princ_Comp_2,Princ_Comp_3
3013,131,415,0,0,0,89,87,132,6,2,False,-0.42411837687714,0.43137687070840863,1.373947066942078,2.5563112520725944
3014,153,510,0,0,0,127,121,130,4,0,False,0.3366774635232033,1.6027718944228604,0.2743688893797495,-0.7949967373798157
3015,132,415,0,1,25,96,107,87,7,2,False,1.729191244359111,-1.9219130753975282,0.7895873725837458,1.5871339273761091
3016,148,510,0,0,0,92,125,131,9,1,False,-0.6030707563172981,1.3962191862859665,1.2488713996968142,-2.207950077439256
3017,141,408,0,0,0,90,80,104,3,5,False,-1.6369160028203302,-0.9239304527739663,0.2979856461510384,2.1472489773943724
3018,105,415,0,0,0,102,134,111,2,2,False,0.6040749373376634,1.6947280443068222,0.7409554823634041,-0.9901455640617586
3019,169,408,0,0,0,105,88,111,3,3,True,-2.2573300786794372,1.192701605572057,2.429399166799123,-1.8082701134182024
3020,127,415,0,1,23,80,85,82,4,1,False,-0.05773571956447978,-0.42190401403920164,-1.2299572358824833,0.21827663865857064
3021,57,415,0,0,0,92,127,93,2,0,False,2.4380504145925195,0.19775411037147905,0.8573302070603182,0.06722386331852968
3022,123,415,0,1,33,87,59,99,7,0,False,0.8616960974807832,2.4033071911784805,0.5467386039638032,3.7206374034510215
3023,103,510,0,1,35,101,81,77,2,4,True,1.7986183511771705,-0.20485140722527445,-3.174456444001554,-1.8523661647601042
3024,101,415,0,0,0,89,97,61,5,1,False,1.5888094798178745,0.037876735380607596,-4.126740574225092,-0.6439439620397744
3025,123,415,0,1,22,105,86,82,12,2,False,-0.4626889917760617,3.374219761602006,-2.23817582219695,-2.7145867654584492
3026,78,510,0,1,32,116,83,92,4,6,False,-0.7925632248813553,0.24442944351750112,1.263476531437986,-0.2883600493606226
3027,101,415,0,1,28,96,72,111,6,4,False,-1.052246575716031,-2.3651236712943353,0.06104106672391852,0.4228077759976815
3028,129,415,0,0,0,98,101,123,6,1,False,0.7732510031064818,-0.8756145086130427,1.685937046716357,-1.1505806500589677
3029,67,415,0,1,34,114,115,114,4,0,False,0.4693451050846559,-0.1852461262792879,0.13608646707107666,0.5297644999958213
3030,37,415,0,0,0,116,99,112,5,3,False,-0.3019908244395865,0.9364384368661575,0.43626806845971133,-1.9058445267591737
3031,64,415,1,0,0,83,91,69,3,3,False,0.8588701313366688,1.4685700552239427,1.056052897974977,-1.1505806500589677
3032,173,510,0,0,0,103,111,106,7,1,False,1.827412652404752,2.78023717298328,-0.9384765770421991,1.2315500146969571
3033,135,510,0,0,0,115,68,82,3,1,False,0.9262350474631728,-1.3610707938248057,0.2934798336359801,-1.7013133894200625
3034,75,415,0,1,42,93,108,91,8,1,False,-1.7947882040126912,0.8414471595592115,-2.6960614726322545,-0.4835088760425651
3035,88,415,0,0,0,112,70,75,3,4,True,2.4429385714281895,-0.5757111341841052,-0.286374048207294,-0.688040013381676
3036,112,415,0,0,0,112,104,97,5,3,False,-0.9098026204832392,-0.24242135810234372,-1.0194261665821798,0.4228077759976815
3037,113,408,0,0,0,137,109,97,4,0,False,0.5423619534993882,-1.1666585953798483,1.3121084216583283,1.8892394780561912
3038,121,510,0,1,28,94,76,87,3,2,False,1.811984406445184,1.6585526098378343,1.01922938614028,1.942717840055261
3039,70,415,0,0,0,145,102,75,2,1,False,0.7002341546917489,0.48412245870039855,-1.3727454707062143,-0.13730727402058115
3040,90,415,0,0,0,103,137,83,4,0,False,0.8876644325642508,0.10883308791050152,2.617711856005901,-0.13730727402058115
3041,39,408,0,0,0,83,114,104,4,0,False,2.2457319798843476,0.037876735380607596,0.1492932221344849,1.8892394780561912
3042,142,408,0,0,0,134,106,108,2,0,False,-0.9617392906501742,0.36813138403938456,-1.7569840974721243,0.9829228260159442
3043,176,408,0,0,0,101,78,79,2,1,False,-0.5742764550897163,1.290728010301987,-1.0194261665821798,0.6273389133367924
3044,105,408,0,0,0,81,80,117,2,1,False,0.866584254316453,-0.6720969278991327,0.8160008827105623,0.8759661020178052
3045,57,415,0,0,0,74,85,104,3,2,True,-2.4131400891802417,-0.6676672840680675,-0.6337891631385065,-0.13730727402058115
3046,110,510,0,0,0,92,81,74,4,1,False,4.177928865184845,-1.6007638090077025,-2.5532732378085243,-2.3149068014373957
3047,88,415,0,0,0,81,90,107,5,2,False,0.18086745302239804,0.21128913647149677,-3.1126177987178036,-1.3016334253990092
3048,95,408,0,0,0,119,70,120,6,0,False,-0.27037055706788965,1.224447396209979,-0.541031195212881,-1.9058445267591737
3049,147,415,0,0,0,83,144,72,3,3,False,1.277189458816264,-0.19878115237930621,0.105167144429202,-2.7145867654584492
3050,101,415,0,0,0,92,117,125,4,4,True,0.5549642333148426,0.3620611291934167,0.5276276597075726,-1.6572173380781607
3051,115,415,0,0,0,111,98,92,2,1,False,0.3443915865029879,-0.9827462956119242,0.1315806545560184,-2.7145867654584492
3052,103,415,0,0,0,103,89,126,2,2,False,1.3108719168795158,-0.051044287080370315,0.9000579080878378,-1.345729476740911
3053,82,415,0,0,0,112,120,117,10,0,False,-0.5069115389632128,0.21128913647149677,1.4976243575095785,1.6406122893751787
3054,141,415,0,0,0,126,98,106,7,0,False,-0.13846669095899664,-0.8938252731509465,-1.3609370923205701,0.573860551337723
3055,149,408,0,0,0,80,127,102,2,2,False,0.11350253689589425,0.09972770564154905,-0.35411688268386643,0.2717550006576405
3056,131,510,0,0,0,123,74,101,2,2,False,-2.17171095044925,1.3691491340859308,0.4922025245506392,-0.23488168736155274
3057,119,510,0,0,0,108,100,79,3,1,False,2.2225896109449943,-1.7606411839985752,0.08015201098014876,1.4895595140351376
3058,112,510,0,0,0,83,89,116,8,3,False,-0.25005415427265165,-0.5033602652461298,-0.9193656327859687,1.5871339273761091
3059,116,510,0,1,35,103,106,102,2,2,False,1.6042377257774432,0.9425086917121255,0.13608646707107666,-0.7949967373798157
3060,94,415,0,0,0,98,89,95,5,3,False,-0.8396117382126207,0.3228505673014445,4.232508516772227,0.9294444640168746
3061,90,408,0,0,0,93,103,124,6,2,False,-1.096469122903182,0.3891311813934525,2.2762009302675117,-1.0971022880598982
3062,114,415,0,1,31,98,105,101,4,0,False,-1.1175493011509796,0.5716489647532944,-1.3859522257696226,-1.39920783873998
3063,63,408,0,1,25,137,76,110,2,1,False,-0.26548240023221986,2.3535967306094747,-1.6597203170314403,-0.9901455640617586
3064,130,408,0,0,0,129,128,91,2,4,True,-2.389997720240889,-1.0098163478119602,0.25665632180128245,0.7783916886768335
3065,122,408,0,1,29,83,93,95,6,3,False,-0.40586416477345655,-1.8752377422515063,-0.9193656327859687,0.9294444640168746
3066,166,510,0,0,0,93,99,110,5,3,False,-0.5146256619429966,-0.3721935534701958,-0.11266649074168783,1.5430378760342074
3067,62,415,0,0,0,98,95,122,4,0,False,2.0716677572798594,0.7660611631982518,0.4789957694872308,0.06722386331852968
3068,78,415,0,1,21,85,79,92,1,2,False,0.49813940631223763,-0.6163162124841591,-2.1499236667863832,0.369329413998612
3069,148,415,0,1,26,91,127,88,3,1,False,0.5472501103350585,1.1294561189030332,0.486298335357817,0.174180587316669
3070,154,510,0,0,0,122,71,105,2,3,True,0.6560116075045983,-0.3691584260472117,-0.6396933523313286,-0.8925711507207872
3071,110,408,0,1,34,114,114,102,12,1,False,-0.3251331933789395,1.9993071571736456,-1.8070143643702297,1.9961962020543311
3072,75,415,0,0,0,106,115,116,5,0,True,-3.254666900975103,0.3620611291934167,0.9646933067271157,0.8759661020178052
3073,84,408,0,1,38,106,106,87,5,2,False,-0.34338740548262287,1.3208331899250065,1.6654277257823626,1.4360811520360675
3074,113,510,0,0,0,88,112,118,3,1,False,2.7854150843489376,-0.08418459412637425,-2.3191254117369313,1.8451434267142897
3075,181,510,0,1,40,61,79,97,3,2,False,1.9369379250268521,-3.9134486768135877,-0.9826026547474827,1.9961962020543311
3076,51,415,0,0,0,88,102,97,3,2,False,-0.01916510466555798,1.8485351644517258,-0.8443202324388102,0.12070222531759914
3077,102,408,0,1,29,86,109,110,2,0,False,-0.9069766543391242,-3.16122932421889,2.2188680974988197,-2.0568973020992147
3078,107,408,0,0,0,95,85,87,3,1,False,2.4141442702006075,2.590254618369388,0.09475714272132113,-1.4967822520809517
3079,88,510,0,0,0,99,128,83,2,5,True,1.253283314424352,0.7298857287292638,-0.4659857948657228,1.1874539633550554
3080,82,415,0,0,0,102,122,91,4,0,False,1.1522359402345963,-1.0067812203889759,-2.3104244691885816,-3.683764090154934
3081,204,415,0,0,0,85,95,96,3,6,False,0.14229683812347627,-1.4817376069237054,-0.6838194300366119,2.2007273393934415
3082,130,510,0,0,0,63,93,125,4,3,False,-0.6262131252566511,0.2565699532094369,-1.9129790873592634,-0.9460495127198567
3083,174,510,0,0,0,108,143,131,5,0,False,-1.4474235342562731,1.6359122014688638,3.2388950621989316,-1.1505806500589677
3084,129,415,0,0,0,113,97,126,2,2,False,0.5914726575222089,-1.5601587307076488,-0.42916228303102516,-0.9460495127198567
3085,190,415,1,0,0,55,124,81,7,3,False,1.762873702422363,-0.6149216960760775,1.1825269418980051,0.12070222531759914
3086,54,510,1,0,0,91,130,98,8,3,False,-1.467739937051512,1.3434735982939767,-1.135800891279094,-0.4835088760425651
3087,78,408,0,0,0,88,93,108,9,0,False,0.4202344010618352,-2.298843057202327,1.7109521801654102,0.8318700506759037
3088,100,415,0,1,29,127,82,100,3,1,False,-0.8781823531115424,0.6997805491062441,0.17570673226130187,0.6808172753358622
3089,70,510,0,1,30,72,92,68,4,3,False,0.9444892595668556,0.8640875679281818,-2.039453131282291,0.4228077759976815
3090,111,510,0,0,0,119,94,94,4,1,False,2.635257006136361,0.07708729727257922,1.3312193659145586,-0.9460495127198567
3091,117,408,0,0,0,98,131,111,3,1,False,2.1467467963861475,-0.7535531791060608,1.0942747864874385,-0.18140332536248283
3092,68,415,0,0,0,93,80,85,2,0,False,2.22465180163655,1.4881753361699281,0.35392010224196635,0.06722386331852968
3093,27,510,0,0,0,95,109,119,3,2,True,-1.2080565862168362,-2.0456150159194126,1.1693201868345966,1.0364011880150144
3094,91,415,0,0,0,61,96,92,2,1,False,1.1936325212776322,1.176131452049055,-0.31589499417140554,-0.13730727402058115
3095,181,415,0,1,27,93,127,82,4,1,False,-0.27319652321200466,-1.340070996470738,0.41575874752571695,-0.18140332536248283
3096,118,415,0,1,36,106,115,63,5,3,False,-2.989331617852198,0.9847543810270818,-0.32770337255704995,0.21827663865857064
3097,112,415,0,0,0,114,119,78,11,2,False,-0.14618081393878118,0.2670698518864709,-1.5905791058771035,0.12070222531759914
3098,93,415,0,0,0,121,131,125,4,0,False,0.006803230417909696,0.2535348257864532,-0.9885068439403046,-0.8925711507207872
3099,102,408,0,0,0,94,100,120,10,0,False,0.5655043224387415,-0.1927108975333383,-0.29227823740011605,0.06722386331852968
3100,93,415,0,0,0,131,108,66,2,0,False,0.17597929618672825,0.295780515101409,2.4926361887606374,-0.08382891202151174
3101,107,415,0,1,32,101,145,138,5,1,False,1.183856207606293,-0.3042723283632861,-0.931174011171613,1.0364011880150144
3102,100,415,0,1,32,123,101,106,9,3,False,1.4175712233575006,-0.8350094303129889,-0.24815215969483256,-1.1946767014008692
3103,115,415,0,0,0,111,108,113,1,2,False,-0.41846644458891075,-0.7264831269060251,3.140232905080483,-1.4967822520809517
3104,63,510,0,1,13,61,88,68,2,0,False,-0.8936105990711105,0.5520436838073085,-0.7515622645131844,-0.03035055002244187
3105,57,415,0,0,0,101,65,137,1,0,False,-1.0733267539638287,-0.9962813217119424,1.4371840889035925,0.369329413998612
3106,119,408,0,1,26,100,121,108,5,1,False,1.2406810346088977,0.7721314180442196,0.07424782178732674,-0.688040013381676
3107,73,408,0,0,0,92,87,106,4,1,False,0.5760444115626404,0.07405216984959516,4.587226197574025,0.573860551337723
3108,98,408,0,1,30,71,108,88,8,2,False,1.8042702834653994,0.5189033767613045,-0.47779417325136686,-0.38593446270159404
3109,139,415,1,0,0,121,137,96,13,0,False,0.4742332619203255,0.22482416257151516,-0.912063066915382,-0.4835088760425651
3110,31,408,0,1,28,116,125,80,7,1,False,0.20683578810586545,-1.1078427525418901,1.2488713996968142,-0.18140332536248283
3111,129,510,0,1,32,99,89,96,5,1,False,-0.8108174369850383,1.280228111624953,0.9500881749859438,-0.5904656000407049
3112,115,415,0,0,0,89,95,75,3,7,True,1.0511885660448406,0.2413943160945165,-1.393254791640209,0.47628613799675135
3113,108,415,0,0,0,99,93,110,9,2,True,-2.9037124896220115,-0.5605354970691849,0.7909857492615096,-1.9058445267591737
3114,139,408,0,0,0,110,93,120,1,0,False,1.058902689024625,1.8982456250207318,1.9892260839422857,-0.9460495127198567
3115,102,408,0,0,0,125,99,88,1,4,False,-1.42916932215259,0.05001724507254373,-1.0548513017391135,0.12070222531759914
3116,149,408,0,0,0,83,81,79,1,1,False,-0.20300564094138615,-0.0118337251883987,1.7713924487713968,0.7249133266777638
3117,113,415,0,0,0,143,93,86,7,2,False,0.518455809107476,-0.2545618677942798,-0.7206429418713096,-1.4526862007390504
3118,131,408,0,1,33,100,85,124,5,1,False,0.0692799897087437,0.19471898294849543,1.4681034115454674,2.5563112520725944
3119,83,408,0,0,0,101,92,150,10,0,False,1.607063691921558,1.132491246326017,0.963294930049352,-0.5904656000407049
3120,96,415,0,1,21,95,150,72,6,2,False,-1.7611057459494392,-1.5435885771846474,-1.1813253456621415,-0.2883600493606226
3121,98,408,0,0,0,77,155,105,7,1,False,0.2567102675812454,1.7474736322988118,-1.6288009943895652,0.8759661020178052
3122,3,415,0,0,0,120,129,89,3,3,False,-0.13564072481488224,-0.07507921185742175,-0.8502244216316321,-1.9593228887582428
3123,77,408,0,1,17,84,102,97,5,0,False,-0.6521814603401187,-0.0013338265113645954,0.5276276597075726,-0.5369872380416351
3124,75,408,0,1,24,119,108,106,2,3,False,-1.187740183421598,0.5294032754383383,1.95830676130041,0.4228077759976815
3125,40,510,0,0,0,115,123,115,3,4,True,0.2615984244169153,1.6615877372608179,1.4594024689971177,-0.13730727402058115
3126,108,415,0,0,0,102,127,104,6,0,False,-1.5456449423019143,-0.625421594753111,1.4121689554545398,-0.18140332536248283
3127,100,415,0,0,0,96,89,93,2,4,True,1.7263652782149965,0.08619267954153129,2.338039575551262,-0.7415183753807458
3128,16,415,0,0,0,100,138,78,11,3,False,0.46445694824898565,-0.8123690219440184,-1.4550934369239588,0.02312781197662801
3129,115,510,0,1,16,110,111,113,4,2,False,1.2069985765456457,0.4269472268773431,-1.1003757561221608,2.3517801147334834
3130,108,510,0,1,25,88,113,99,1,3,False,0.2356300893334478,2.5405441578003822,-0.9826026547474827,0.7783916886768335
3131,107,510,0,0,0,76,65,91,3,5,False,-0.2577682772524356,1.2515174484100149,1.2061436986692944,0.9829228260159442
3132,161,415,0,0,0,100,135,104,5,2,True,-3.70101675422972,-0.8198337931980686,1.1370024875149576,1.2315500146969571
3133,147,415,0,0,0,74,78,126,4,2,False,1.4378876261527394,-3.345141623986814,-1.2226546700118972,-0.08382891202151174
3134,107,415,0,0,0,94,111,97,5,3,False,0.8539819745009988,2.4168422172784982,-2.416389192177615,-0.5904656000407049
3135,120,510,0,0,0,123,105,93,3,1,False,-0.33284731635872394,-0.1504652082183819,2.3012160637165646,-0.2883600493606226
3136,107,408,0,1,36,83,91,121,2,1,False,2.1678269746339454,0.5956838895303463,-0.9679975230063097,-0.03035055002244187
3137,58,510,0,0,0,96,107,106,5,3,False,1.243507000753012,0.9303681820201897,0.14199065626389912,-2.2614284394383257
3138,91,408,0,0,0,121,87,80,3,2,False,0.8462678515212148,0.7193858300522301,-1.8070143643702297,-1.5502606140800215
3139,13,415,0,0,0,139,88,123,5,2,False,0.9522033825466404,-1.0777375729188703,0.5835621157985007,1.5871339273761091
3140,104,408,0,0,0,127,79,77,6,5,False,-2.6131726468681977,0.6017541443763141,-1.4050631700258533,-2.5100556281193382
3141,93,415,0,1,31,85,100,87,4,1,False,-1.4908823059908647,-0.33741263540928945,-0.22904121543860234,-0.23488168736155274
3142,95,510,0,0,0,95,101,113,4,2,False,-0.11456054656708443,0.5399031741153724,-1.6082916734555706,-1.3016334253990092
3143,104,415,0,0,0,141,140,100,4,3,False,1.8351267753845368,0.3877366649853708,0.44077388097476955,0.12070222531759914
3144,35,408,0,0,0,115,82,118,2,5,True,1.082045057963978,1.192701605572057,0.41575874752571695,-0.03035055002244187
3145,62,415,0,0,0,94,92,98,4,3,False,-0.18268923814614782,-0.1852461262792879,-0.16269675763979372,0.7249133266777638
3146,143,510,0,0,0,112,92,91,5,1,False,0.6328692385652451,-2.5084308927622048,0.7704764283275151,-1.8523661647601042
3147,62,415,0,0,0,91,130,102,4,4,False,-1.7014549528027199,2.177149202095601,0.7704764283275151,0.8759661020178052
3148,60,415,1,0,0,97,117,139,2,0,True,-0.6781497954235866,-2.1315009109574055,0.031520120759807015,-0.38593446270159404
3149,41,510,0,0,0,138,83,105,4,1,False,-0.7118322534868381,-0.3661232986242275,-0.21863121373072167,-0.8390927887217174
3150,34,415,0,1,14,100,126,120,5,2,False,0.733916612755001,-1.3309656142017854,-0.030318524523942927,-0.23488168736155274
3151,56,408,0,0,0,112,122,85,5,0,True,-1.093643156759067,-2.1541413193263756,2.4381001093474737,1.5871339273761091
3152,183,415,0,0,0,100,78,107,4,1,False,-0.26548240023221986,-1.272149771363828,2.890081570589956,0.369329413998612
3153,94,415,0,0,0,111,67,89,4,2,False,-1.0656126309840444,1.248482320987031,-0.3614194485544522,-0.13730727402058115
3154,73,415,0,1,47,117,114,94,3,2,False,0.15772508408304511,-0.08418459412637425,-0.7338496969347178,1.9961962020543311
3155,123,408,0,0,0,94,104,119,4,2,False,1.687030887863516,1.4218947220779206,1.8950697393388969,0.3252333626567104
3156,64,408,0,0,0,97,97,89,1,3,False,1.7129992229469835,0.2413943160945165,0.3921419907544278,-0.08382891202151174
3157,127,415,1,0,0,60,159,122,4,4,True,0.9501411918550848,0.5987190169533302,-0.8134009097969345,2.0496745640534004
3158,33,415,0,0,0,111,110,100,5,3,False,-0.12021247885531379,-0.07811433928040638,1.0206277628180436,0.47628613799675135
3159,27,415,0,0,0,67,115,109,6,1,False,-1.2368508874444182,-1.3113603332557995,-3.901604373183617,1.2315500146969571
3160,123,408,0,0,0,99,80,75,5,0,False,-1.1484057930701166,-0.27113202131728176,0.8691385854459627,4.120317367472075
3161,148,510,0,0,0,95,105,143,5,2,False,-0.9455472692380459,0.4269472268773431,2.7723084692152775,0.12070222531759914
3162,81,415,0,0,0,121,105,123,3,0,False,1.2954436709199475,-0.8123690219440184,-1.6892412629955516,-1.5502606140800215
3163,122,510,0,1,30,108,76,85,3,2,False,-1.3070417697150363,-2.4164747428782434,-0.6647084857803816,1.6940906513742484
3164,52,415,0,0,0,97,128,118,5,1,False,-0.6395791805246647,-2.01386922528149,-0.595567274626045,-0.38593446270159404
3165,91,408,0,1,44,101,98,95,3,1,False,-0.956087358361945,0.7782016728901878,1.1516076192561302,0.573860551337723
3166,54,415,0,0,0,85,93,132,2,2,True,-1.7590435552578836,-0.6812023101680852,1.2134462645398807,0.02312781197662801
3167,152,510,0,0,0,93,106,107,2,1,False,-1.2551050995481015,1.8018598313057042,-0.09945973567827907,0.6273389133367924
3168,201,415,0,0,0,110,86,81,4,1,True,-1.1975164970929373,-2.735983398253167,1.410770578776776,-0.4835088760425651
3169,78,415,0,0,0,115,102,94,3,4,True,1.9803966967614437,2.3174212961404868,0.0051066106329906045,-0.8925711507207872
3170,67,415,0,0,0,70,143,91,6,0,False,1.6687766757598326,-1.4289920189317153,0.22433862248164405,1.3826027900369986
3171,100,408,0,0,0,125,102,97,6,1,False,-1.0136759608171095,1.4685700552239427,2.151125263022248,0.2717550006576405
3172,41,510,0,0,0,67,74,156,5,3,False,-1.143517636234447,-1.222439310794822,0.6408949485671928,-1.0436239260608284
3173,133,415,0,0,0,71,131,132,4,3,False,0.933949170442957,0.47362256002336445,2.087888241060733,-1.345729476740911
3174,36,408,0,1,43,123,117,105,6,2,False,3.8922771792667024,2.0053774120196137,3.498058021719577,0.8318700506759037
