,item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score
2812,ITM12812,Groceries,145.0,62,14.0,7.0,43.26,2.91,0.69,L38,C,115,4.13,103.03,1.91,5,0.84,924,13.31,0.98,2024-12-03,83.6,0.65
2813,ITM12813,Electronics,94.0,81,5.0,7.0,40.68,6.8,,L6,C,114,3.64,97.25,1.27,4,0.89,205,14.58,0.95,2024-03-07,259.3,0.755
2814,ITM12814,Pharma,,13,9.0,7.0,7.27,6.9,0.4,L37,A,45,3.22,150.56,0.74,4,0.95,806,11.23,0.75,2024-11-04,102.28,0.736
2815,ITM12815,Groceries,297.0,14,13.0,7.0,38.0,3.48,0.94,L92,B,67,3.28,109.05,0.62,2,0.85,947,3.24,0.55,2024-10-03,,0.621
2816,ITM12816,Pharma,461.0,58,14.0,2.0,11.51,7.16,0.88,L11,D,178,2.13,30.1,0.94,2,0.8,581,8.88,0.68,2024-01-01,102.79,0.68
2817,ITM12817,Pharma,343.0,39,12.0,3.0,48.89,4.19,0.53,L45,B,17,4.28,36.97,0.27,1,0.85,764,11.24,0.97,2024-12-13,44.49,0.867
2818,ITM12818,Apparel,496.0,81,6.0,5.0,3.55,0.5,0.42,L57,D,167,3.28,77.85,1.79,8,0.91,895,8.19,0.41,2024-11-28,185.93,0.434
2819,ITM12819,Electronics,319.0,72,14.0,4.0,18.25,,0.74,L84,D,95,1.51,22.89,1.07,7,0.8,201,8.77,0.58,2024-08-08,180.41,0.546
2820,ITM12820,Automotive,309.0,56,10.0,7.0,22.0,8.88,0.38,L33,A,106,1.58,55.45,1.48,2,0.82,126,9.21,0.75,2024-09-24,95.52,0.649
2821,ITM12821,Electronics,96.0,35,13.0,2.0,41.39,2.62,0.21,L96,D,162,4.38,134.72,0.54,4,0.87,377,7.54,0.21,2024-08-03,19.11,0.583
2822,ITM12822,Automotive,317.0,66,11.0,9.0,38.54,1.57,,L62,D,68,3.32,12.36,1.06,9,0.79,221,5.07,0.51,2024-07-08,281.66,0.442
2823,ITM12823,Electronics,156.0,46,5.0,9.0,19.37,6.98,0.49,L28,C,39,2.29,124.78,0.5,4,0.76,454,9.92,0.65,2024-01-23,113.11,0.684
2824,ITM12824,Pharma,125.0,16,7.0,8.0,28.71,4.69,0.33,L26,A,110,1.34,156.75,1.65,7,0.74,455,1.75,0.92,2024-12-23,166.24,0.45
2825,ITM12825,Groceries,114.0,49,6.0,5.0,41.94,8.07,0.3,L69,,76,3.25,42.33,1.57,5,0.81,890,3.39,0.99,2024-09-28,51.69,0.548
2826,ITM12826,Groceries,154.0,48,14.0,9.0,1.89,8.68,0.11,L35,D,141,1.33,44.38,0.38,6,0.71,811,13.95,0.65,2024-08-07,82.84,0.7
2827,ITM12827,Apparel,87.0,71,12.0,5.0,40.31,8.54,0.67,L72,A,102,2.62,15.48,0.24,4,0.88,747,7.84,0.96,2024-04-27,136.22,0.769
2828,ITM12828,Automotive,166.0,87,8.0,5.0,47.4,3.47,0.65,L90,D,72,3.55,107.37,1.67,0,0.75,411,12.5,0.28,2024-09-03,173.05,0.606
2829,ITM12829,Automotive,497.0,62,,2.0,2.57,5.3,0.27,L35,A,41,3.04,134.37,0.31,7,0.81,177,11.17,0.76,2024-07-14,257.66,0.692
2830,ITM12830,Automotive,178.0,13,12.0,4.0,3.23,6.68,0.95,L18,B,96,4.65,96.81,1.14,3,0.78,924,5.49,0.52,2024-06-28,94.22,0.559
2831,ITM12831,Pharma,403.0,91,6.0,7.0,17.88,3.56,0.47,L14,,60,0.68,84.0,1.12,4,0.89,572,12.25,0.8,2024-10-28,262.82,0.709
2832,ITM12832,Automotive,182.0,34,10.0,5.0,5.3,0.89,0.12,L79,A,72,1.76,96.34,0.49,0,0.96,385,2.28,0.89,2024-12-22,142.95,0.751
2833,ITM12833,Groceries,460.0,16,5.0,2.0,24.48,,0.3,L95,D,89,0.76,158.49,1.22,2,0.89,803,13.25,0.24,2024-10-21,135.48,0.641
2834,ITM12834,Pharma,360.0,37,13.0,8.0,36.71,0.62,0.72,L76,A,96,1.38,16.37,1.06,1,0.86,742,10.53,0.95,2024-02-20,124.96,0.776
2835,ITM12835,Electronics,208.0,78,7.0,3.0,28.78,9.53,,L31,D,119,1.06,158.93,1.07,1,0.9,314,13.98,0.25,2024-08-05,266.99,0.689
2836,ITM12836,Automotive,434.0,76,3.0,8.0,10.63,8.07,0.15,L32,B,110,3.8,136.61,0.78,0,0.71,244,13.54,0.8,2024-03-09,82.79,0.805
2837,ITM12837,Automotive,358.0,29,8.0,2.0,33.09,2.32,0.66,L7,D,138,2.16,55.87,1.69,5,0.74,807,6.32,0.26,2024-05-10,258.64,0.415
2838,ITM12838,Electronics,114.0,92,13.0,2.0,34.56,3.23,0.57,L86,C,28,4.66,,0.26,7,0.73,149,13.0,0.89,2024-09-01,35.84,0.731
2839,ITM12839,Automotive,200.0,20,7.0,2.0,46.69,9.84,0.79,L68,B,110,0.61,19.37,0.93,2,0.73,613,8.88,0.36,2024-04-29,287.05,0.603
2840,ITM12840,Electronics,307.0,76,10.0,5.0,8.19,4.05,0.8,L29,C,172,3.44,82.12,0.59,0,0.78,420,3.2,0.55,2024-02-12,155.87,0.65
2841,ITM12841,Pharma,341.0,96,,2.0,34.92,7.95,0.96,L82,B,103,4.87,43.07,1.71,9,0.86,958,12.61,0.95,2024-05-25,299.68,0.579
2842,ITM12842,Groceries,206.0,16,10.0,3.0,45.66,4.74,0.15,L30,B,90,1.29,14.24,0.53,1,0.73,946,13.71,0.83,2024-11-02,186.3,0.822
2843,ITM12843,Electronics,391.0,32,10.0,5.0,25.58,8.71,0.14,L7,C,112,2.49,77.85,1.56,2,0.98,477,2.18,0.83,2024-10-05,44.1,0.595
2844,ITM12844,Apparel,,70,14.0,8.0,18.73,7.19,0.99,L13,,122,3.66,147.96,1.26,5,0.96,636,14.03,0.81,2024-07-28,27.66,0.715
2845,ITM12845,Electronics,149.0,80,5.0,3.0,9.37,0.72,0.68,L53,D,163,3.35,184.99,1.76,2,0.99,969,9.42,0.66,2024-05-11,66.09,0.64
2846,ITM12846,Automotive,213.0,43,6.0,9.0,43.47,3.3,0.74,L43,B,22,3.05,135.83,1.23,8,0.71,182,1.36,0.96,2024-04-06,132.13,0.469
2847,ITM12847,Pharma,335.0,28,13.0,6.0,20.32,5.8,0.19,L92,D,127,1.97,86.37,1.16,0,0.96,305,8.59,0.87,2024-01-03,226.68,0.765
2848,ITM12848,Pharma,491.0,67,6.0,8.0,46.32,9.3,0.16,L61,B,95,3.78,199.9,1.62,6,0.94,499,12.15,0.55,2024-12-29,10.21,0.578
2849,ITM12849,Electronics,292.0,18,13.0,2.0,42.54,1.47,0.24,L13,D,32,3.44,63.76,1.17,9,0.97,770,8.46,0.79,2024-01-04,84.63,0.568
2850,ITM12850,Groceries,371.0,57,7.0,7.0,19.46,6.21,0.48,L88,B,116,1.23,45.55,1.7,7,0.86,453,10.9,1.0,2024-10-22,180.4,0.607
2851,ITM12851,Apparel,163.0,91,11.0,7.0,29.12,3.37,0.2,L99,A,172,4.84,98.1,0.19,8,0.94,704,13.31,0.9,2024-09-24,96.39,0.766
2852,ITM12852,Pharma,35.0,50,14.0,5.0,2.33,8.95,0.5,L18,B,21,3.0,105.93,1.04,7,0.72,629,13.18,0.2,2024-03-01,113.51,0.516
2853,ITM12853,Automotive,321.0,57,11.0,7.0,13.9,7.77,0.61,L1,A,146,2.86,77.42,1.64,4,0.72,103,3.5,0.79,2024-09-23,97.22,0.505
2854,ITM12854,Automotive,442.0,54,,8.0,35.8,4.01,0.1,L71,B,87,4.32,142.14,1.71,0,0.74,828,6.98,0.92,2024-01-04,286.42,0.654
2855,ITM12855,Groceries,264.0,34,14.0,5.0,34.22,2.09,0.2,L21,D,76,3.38,44.93,1.68,0,0.97,456,2.56,0.46,2024-07-11,29.09,0.552
2856,ITM12856,Pharma,434.0,87,,8.0,18.32,0.61,0.44,L53,C,117,0.84,106.96,1.25,7,0.72,434,9.33,0.98,,273.18,0.599
2857,ITM12857,Electronics,126.0,34,10.0,2.0,40.62,6.4,0.15,L84,B,53,2.78,105.02,1.99,6,0.73,987,14.37,0.52,2024-04-15,103.74,0.523
2858,ITM12858,Automotive,107.0,28,3.0,4.0,12.56,4.36,0.22,L61,B,158,4.01,166.52,0.44,4,0.98,291,3.55,0.54,2024-12-18,81.5,0.627
2859,ITM12859,Groceries,148.0,48,4.0,4.0,23.6,3.49,0.31,L62,A,16,3.65,186.12,0.43,9,0.73,96,6.65,0.33,2024-06-10,266.15,0.478
2860,ITM12860,Pharma,414.0,88,9.0,3.0,24.15,9.86,,L84,D,137,4.87,136.02,0.16,2,0.96,164,14.36,0.28,2024-07-28,93.25,0.783
2861,ITM12861,Pharma,394.0,89,,2.0,17.7,4.93,0.74,L26,A,106,0.61,68.02,1.98,8,0.94,757,11.5,0.63,2024-07-04,296.37,0.509
2862,ITM12862,Pharma,360.0,36,3.0,7.0,47.78,7.62,0.22,L97,D,20,1.68,141.03,0.76,3,0.71,855,2.0,0.68,2024-02-24,168.95,0.569
2863,ITM12863,Pharma,23.0,83,5.0,2.0,35.14,2.19,0.76,L37,D,169,2.97,57.76,1.55,5,0.71,179,7.0,0.49,2024-03-20,148.15,0.478
2864,ITM12864,Pharma,346.0,72,9.0,6.0,27.42,0.63,0.87,L42,A,115,3.29,193.64,0.21,3,0.86,606,14.83,0.69,2024-08-06,293.18,0.827
2865,ITM12865,Automotive,429.0,77,11.0,4.0,26.02,4.47,0.69,L37,C,92,1.73,166.25,0.67,8,1.0,204,7.35,0.52,2024-11-29,75.76,0.575
2866,ITM12866,Groceries,386.0,28,10.0,7.0,8.81,6.82,0.14,L83,D,45,4.22,91.93,1.29,3,0.96,544,9.81,0.89,2024-10-26,273.6,0.712
2867,ITM12867,Pharma,325.0,37,10.0,8.0,19.24,5.31,0.5,L8,C,127,1.24,159.03,1.1,7,0.79,878,10.81,0.96,2024-05-09,181.54,0.644
2868,ITM12868,Apparel,415.0,94,11.0,8.0,33.97,8.96,0.69,L99,A,174,0.5,87.64,0.49,2,0.82,131,10.3,0.67,2024-05-13,228.94,0.746
2869,ITM12869,Apparel,114.0,87,,,46.3,4.62,0.98,L12,C,50,4.79,24.18,0.98,7,0.82,828,8.26,0.87,2024-10-01,178.79,0.61
2870,ITM12870,Groceries,228.0,42,5.0,2.0,41.01,3.45,0.96,L84,D,101,2.26,144.29,0.31,2,0.92,718,2.86,0.88,2024-08-04,189.41,0.727
2871,ITM12871,Electronics,244.0,19,10.0,7.0,15.72,9.2,0.46,L74,A,58,4.81,86.88,1.13,4,0.8,74,10.92,0.77,2024-10-16,,0.667
2872,ITM12872,Electronics,478.0,92,3.0,3.0,22.26,4.36,0.65,L30,C,152,1.75,186.76,0.28,0,0.74,383,14.07,0.35,2024-07-06,53.98,0.778
2873,ITM12873,Electronics,367.0,39,10.0,8.0,5.06,3.06,0.9,L69,A,150,0.79,68.25,1.31,5,0.92,231,14.18,0.32,2024-11-09,125.18,0.606
2874,ITM12874,Apparel,499.0,31,9.0,,6.01,1.43,0.85,L95,A,62,3.98,170.23,0.4,1,0.84,481,9.31,0.94,2024-05-21,,0.82
2875,ITM12875,Electronics,340.0,12,10.0,3.0,24.04,8.04,0.53,L93,C,116,4.26,139.28,1.14,2,0.72,223,7.89,0.41,2024-12-14,216.5,0.577
2876,ITM12876,Automotive,66.0,91,3.0,9.0,26.98,8.34,0.34,L5,D,42,2.71,172.13,0.35,0,0.94,858,5.68,0.4,2024-07-22,219.6,0.709
2877,ITM12877,Pharma,495.0,84,8.0,,13.94,0.82,0.22,L23,D,128,0.83,65.46,0.86,5,0.88,90,2.45,0.33,2024-04-14,173.5,0.489
2878,ITM12878,Apparel,200.0,57,9.0,4.0,32.5,3.91,0.54,L54,D,41,3.44,97.66,0.77,4,0.85,494,13.36,0.62,2024-07-30,126.58,0.715
2879,ITM12879,Groceries,125.0,11,13.0,9.0,35.47,7.62,,L23,D,127,1.32,166.39,1.54,9,0.9,918,2.92,0.74,2024-10-09,206.27,0.433
2880,ITM12880,Groceries,218.0,85,7.0,6.0,15.66,9.49,0.97,L5,B,71,4.32,132.33,1.32,1,0.85,444,5.03,0.74,2024-10-12,209.33,0.633
2881,ITM12881,Pharma,405.0,63,7.0,9.0,38.16,4.09,0.88,L51,A,91,1.73,78.39,1.88,7,0.89,989,11.37,0.41,2024-09-04,244.64,0.484
2882,ITM12882,Apparel,125.0,15,9.0,5.0,11.07,8.78,0.28,L64,A,139,4.31,107.28,1.85,8,0.96,337,10.87,0.28,2024-04-01,245.4,0.448
2883,ITM12883,Electronics,299.0,49,13.0,4.0,27.67,4.24,0.75,L24,B,86,2.42,199.26,1.48,2,0.88,610,10.53,0.45,2024-07-08,30.17,0.618
2884,ITM12884,Electronics,279.0,11,5.0,3.0,40.41,2.21,0.36,L96,A,25,3.18,150.95,1.56,5,0.9,311,11.38,0.6,2024-10-13,118.47,0.596
2885,ITM12885,Automotive,127.0,82,8.0,2.0,27.31,0.53,0.72,L38,A,132,4.05,126.76,1.29,5,0.88,805,8.59,0.69,2024-10-11,131.78,0.6
2886,ITM12886,Automotive,38.0,11,9.0,9.0,45.49,3.64,0.7,L5,C,17,0.68,167.3,1.41,9,0.86,106,3.17,0.42,2024-09-04,255.61,0.377
2887,ITM12887,Electronics,429.0,83,3.0,8.0,3.87,4.1,0.35,L2,B,156,4.2,93.99,1.27,5,0.75,55,14.98,0.35,2024-05-09,155.52,0.593
2888,ITM12888,Groceries,478.0,64,14.0,7.0,29.83,9.48,0.31,L39,A,169,1.12,190.51,0.69,7,0.8,608,13.49,0.87,,151.75,0.705
2889,ITM12889,Groceries,315.0,81,4.0,9.0,28.53,2.46,0.19,L73,A,76,2.11,114.88,0.77,4,0.91,624,7.04,0.89,2024-10-22,170.59,0.697
2890,ITM12890,Automotive,325.0,69,14.0,4.0,33.36,4.13,0.15,L78,B,124,2.63,,1.19,9,0.83,994,8.42,0.42,,46.89,0.463
2891,ITM12891,Pharma,190.0,15,6.0,8.0,41.84,0.74,0.87,L14,B,122,4.53,26.34,1.47,9,0.82,967,6.51,0.65,2024-12-27,173.94,0.454
2892,ITM12892,Electronics,350.0,28,10.0,8.0,36.57,7.75,0.14,L43,C,41,0.6,,0.87,7,0.93,628,9.93,0.55,2024-07-22,169.95,0.601
2893,ITM12893,Automotive,214.0,36,13.0,6.0,39.72,9.19,0.18,L37,C,114,3.02,118.04,0.37,2,0.7,964,11.24,0.31,2024-03-11,228.78,0.675
2894,ITM12894,Automotive,31.0,10,12.0,7.0,15.15,2.76,0.31,L59,D,34,3.39,143.62,0.97,6,0.9,744,4.24,0.95,2024-12-03,193.9,0.61
2895,ITM12895,Electronics,214.0,42,8.0,9.0,19.99,4.58,0.9,L83,,62,1.92,176.27,1.93,0,0.85,211,7.06,0.21,2024-03-01,286.96,0.513
2896,ITM12896,Electronics,302.0,49,3.0,3.0,31.71,1.66,0.4,L70,C,90,1.81,189.35,0.51,3,0.81,346,9.96,0.35,2024-04-27,33.23,0.654
2897,ITM12897,Groceries,388.0,41,12.0,7.0,28.12,4.84,0.27,L68,A,34,2.71,29.47,1.33,4,0.8,666,14.83,0.48,2024-08-16,233.78,0.641
2898,ITM12898,Pharma,201.0,78,7.0,9.0,48.09,1.77,0.74,L64,B,42,1.34,124.17,1.97,6,0.75,824,5.55,0.89,2024-12-24,227.94,0.485
2899,ITM12899,Pharma,469.0,26,9.0,7.0,10.15,5.47,0.39,L18,C,40,2.61,136.65,0.81,5,0.8,106,11.43,0.83,2024-03-23,88.11,0.697
2900,ITM12900,Electronics,324.0,17,8.0,2.0,18.21,7.48,0.4,L65,D,45,3.94,42.69,1.79,5,0.82,577,5.85,0.66,2024-02-21,212.58,0.495
2901,ITM12901,Apparel,163.0,66,14.0,5.0,29.07,5.76,0.77,L60,B,96,4.3,113.66,1.74,1,0.83,108,2.29,0.76,2024-04-19,201.2,0.555
2902,ITM12902,Automotive,405.0,51,11.0,9.0,43.53,2.83,0.33,L35,D,132,2.23,73.62,0.74,1,0.9,215,11.78,0.47,2024-09-17,96.62,0.737
2903,ITM12903,Automotive,335.0,18,10.0,8.0,46.54,3.86,0.91,L25,A,53,3.28,24.71,0.29,1,0.84,954,10.09,0.95,2024-07-24,,0.844
2904,ITM12904,Electronics,201.0,96,6.0,3.0,17.47,6.57,0.61,L15,A,57,0.5,22.51,0.44,9,0.94,811,8.2,0.22,2024-06-22,279.89,0.517
2905,ITM12905,Apparel,49.0,44,13.0,9.0,4.29,6.1,0.58,L43,D,167,2.98,154.25,0.79,7,0.89,595,10.45,0.28,2024-10-08,98.51,0.554
2906,ITM12906,Groceries,103.0,80,14.0,9.0,21.66,,0.34,L21,B,22,4.89,126.94,1.92,6,0.76,95,13.31,0.94,2024-11-10,294.22,0.605
2907,ITM12907,Electronics,185.0,88,7.0,2.0,20.32,8.53,0.85,L94,D,153,1.91,,0.62,0,0.78,982,11.59,0.96,2024-12-22,75.04,0.841
2908,ITM12908,Electronics,303.0,62,9.0,8.0,49.34,,0.62,L59,B,100,3.18,140.2,1.86,8,0.72,860,13.01,0.59,2024-12-16,49.05,0.489
2909,ITM12909,Automotive,300.0,63,10.0,5.0,22.12,2.04,0.24,L83,C,163,3.93,35.52,0.44,7,0.98,96,5.06,0.66,2024-12-27,32.34,0.611
2910,ITM12910,Electronics,115.0,93,7.0,2.0,15.98,1.67,,L33,D,174,3.24,38.8,1.94,8,0.97,439,12.21,0.92,2024-01-27,71.97,0.587
2911,ITM12911,Electronics,400.0,34,11.0,,18.9,9.67,0.52,L92,D,140,2.38,57.97,0.66,3,0.73,301,6.04,0.88,2024-03-23,109.33,0.677
2912,ITM12912,Electronics,285.0,76,12.0,5.0,20.45,3.17,0.8,L24,B,163,1.19,85.83,1.3,4,0.87,215,1.29,0.89,2024-07-18,222.62,0.559
2913,ITM12913,Automotive,463.0,71,14.0,5.0,41.26,9.13,0.95,L2,C,152,2.59,188.44,0.23,4,0.99,417,1.6,0.5,2024-11-21,30.88,0.616
2914,ITM12914,Groceries,317.0,64,6.0,2.0,4.97,4.4,0.7,L95,B,75,1.83,138.04,0.67,8,0.92,428,11.22,0.86,,157.11,0.679
2915,ITM12915,Groceries,315.0,55,6.0,7.0,16.51,4.17,0.56,L44,B,37,3.63,58.48,0.5,7,0.85,366,4.81,0.26,2024-02-16,160.44,0.496
2916,ITM12916,Electronics,244.0,33,10.0,9.0,48.35,7.16,0.33,L38,D,134,2.49,20.64,0.11,9,0.77,181,5.31,0.59,2024-03-15,76.1,0.552
2917,ITM12917,Automotive,352.0,55,3.0,5.0,8.5,0.59,0.71,L73,D,175,4.32,,0.4,5,0.78,438,9.72,0.39,2024-08-29,23.18,0.624
2918,ITM12918,Groceries,380.0,31,10.0,7.0,37.39,3.71,0.98,L87,B,89,1.37,128.81,1.23,9,0.92,631,11.38,0.23,2024-11-03,75.28,0.479
2919,ITM12919,Groceries,393.0,20,7.0,,18.46,3.38,0.53,L97,A,141,2.38,138.4,0.84,9,0.93,621,8.82,0.69,2024-08-10,76.81,0.578
2920,ITM12920,Groceries,61.0,57,13.0,8.0,29.51,8.75,0.25,L25,A,81,3.01,59.62,1.47,0,0.86,766,10.89,0.26,2024-02-15,209.53,0.622
2921,ITM12921,Automotive,322.0,17,3.0,9.0,5.88,,,L23,A,53,1.07,108.22,1.38,6,0.74,799,14.17,0.3,2024-02-02,77.8,0.539
2922,ITM12922,Automotive,440.0,48,6.0,8.0,16.01,3.96,0.34,L79,D,128,3.15,78.72,1.62,8,0.98,905,12.96,0.27,2024-05-14,108.68,0.501
2923,ITM12923,Electronics,265.0,44,,3.0,25.54,3.03,0.61,L82,D,55,1.81,165.36,1.75,3,0.95,397,4.37,0.98,2024-04-23,23.75,0.609
2924,ITM12924,Pharma,227.0,58,6.0,6.0,12.35,6.11,0.95,L52,C,93,1.53,23.19,1.66,3,0.74,894,13.7,0.23,2024-07-08,190.94,0.551
2925,ITM12925,Groceries,256.0,55,10.0,7.0,27.55,1.94,0.37,L55,D,35,1.14,62.33,0.95,4,0.72,667,5.16,0.42,2024-02-10,,0.522
2926,ITM12926,Pharma,41.0,47,7.0,9.0,11.77,2.84,0.37,L66,C,105,2.07,124.56,0.69,7,0.86,546,10.25,0.72,2024-11-07,110.04,0.644
2927,ITM12927,Automotive,204.0,17,3.0,8.0,32.85,3.29,0.53,L42,D,22,4.68,48.99,1.05,4,0.79,745,13.25,0.86,2024-01-20,213.84,0.722
2928,ITM12928,Automotive,,63,9.0,6.0,45.31,6.28,0.93,L12,A,134,0.64,137.82,1.12,3,0.78,899,9.73,0.69,2024-07-15,207.82,0.652
2929,ITM12929,Automotive,261.0,46,3.0,5.0,5.19,4.05,0.48,L52,A,78,4.33,35.99,0.7,7,0.73,560,12.29,0.98,2024-07-24,105.09,0.696
2930,ITM12930,Pharma,382.0,49,11.0,,11.61,5.3,0.3,L86,B,60,2.29,14.33,1.13,4,0.99,568,13.98,0.47,2024-11-10,215.73,0.685
2931,ITM12931,Automotive,302.0,43,5.0,6.0,42.38,6.68,0.25,L13,B,22,3.03,174.06,0.3,7,0.95,501,14.54,0.58,2024-12-01,110.98,0.73
2932,ITM12932,Electronics,60.0,88,14.0,5.0,31.95,9.58,0.51,L24,C,178,2.81,73.35,0.54,0,0.73,592,6.75,0.86,2024-09-23,74.38,0.754
2933,ITM12933,Automotive,355.0,26,5.0,7.0,4.86,7.77,0.82,L18,C,148,4.67,39.8,1.52,2,0.96,265,14.9,0.75,,218.75,0.749
2934,ITM12934,Apparel,181.0,42,8.0,,24.83,4.35,0.36,L62,,174,3.97,42.81,0.45,6,0.9,519,4.8,0.37,2024-12-30,221.13,0.553
2935,ITM12935,Pharma,179.0,56,12.0,5.0,11.28,7.61,0.56,L42,C,69,4.93,178.32,0.36,0,0.8,902,7.47,0.6,2024-11-01,261.07,0.744
2936,ITM12936,Apparel,493.0,61,8.0,3.0,10.76,9.52,0.64,L32,D,41,4.07,134.34,0.65,4,0.96,353,,0.98,2024-01-30,155.27,0.798
2937,ITM12937,Automotive,108.0,89,13.0,4.0,47.09,5.24,0.51,L1,A,27,1.83,191.71,0.8,5,0.88,347,14.58,0.89,2024-03-30,77.39,0.768
2938,ITM12938,Electronics,341.0,18,13.0,9.0,38.32,,,L34,B,102,4.83,,0.72,0,0.95,395,1.74,0.35,2024-11-23,252.7,0.611
2939,ITM12939,Groceries,31.0,42,8.0,2.0,35.12,1.24,0.93,L50,B,157,4.93,155.83,0.81,6,0.84,335,14.24,0.34,2024-09-10,60.65,0.625
2940,ITM12940,Automotive,443.0,69,3.0,5.0,12.71,8.98,0.61,L31,D,53,1.05,104.97,0.37,8,0.85,934,14.98,0.86,2024-08-12,282.2,0.745
2941,ITM12941,Electronics,92.0,86,7.0,5.0,6.81,2.84,0.76,L58,C,173,4.55,165.95,0.41,8,0.79,175,13.73,0.36,2024-01-06,98.93,0.612
2942,ITM12942,Pharma,95.0,30,14.0,6.0,43.67,1.11,0.67,L97,B,46,3.49,88.4,0.55,2,0.82,100,2.52,0.56,2024-04-13,15.44,0.615
2943,ITM12943,Apparel,365.0,67,8.0,3.0,1.29,5.6,1.0,L35,B,170,4.65,167.13,0.86,3,0.87,468,12.77,0.34,2024-12-02,64.16,0.666
2944,ITM12944,Apparel,220.0,94,10.0,8.0,20.02,8.54,0.51,L43,D,136,4.62,153.97,0.74,0,0.98,751,9.96,0.21,2024-09-22,130.29,0.697
2945,ITM12945,Apparel,29.0,78,3.0,8.0,14.6,4.36,0.48,L39,A,28,4.51,,1.6,3,0.88,100,1.13,0.9,2024-05-26,26.0,0.551
2946,ITM12946,Pharma,371.0,19,7.0,6.0,28.95,7.94,0.42,L75,B,41,4.48,72.65,1.1,4,0.74,520,14.78,0.82,2024-04-09,128.76,0.719
2947,ITM12947,Electronics,245.0,15,5.0,7.0,13.27,8.45,0.43,L93,B,115,1.03,129.84,1.19,6,0.7,425,3.11,0.58,2024-01-18,68.84,0.458
2948,ITM12948,Pharma,195.0,22,4.0,9.0,16.25,4.82,0.35,L74,D,31,1.15,106.29,1.17,4,0.96,414,6.56,0.33,2024-11-02,15.5,0.548
2949,ITM12949,Apparel,295.0,74,13.0,5.0,42.65,6.11,0.98,L2,B,131,1.03,97.69,0.86,7,0.81,281,1.42,0.85,2024-09-18,96.71,0.525
2950,ITM12950,Automotive,58.0,29,10.0,9.0,30.56,5.57,,L34,B,138,0.91,198.15,1.96,6,0.79,739,5.33,0.49,2024-09-21,75.63,0.411
2951,ITM12951,Groceries,79.0,66,9.0,9.0,8.14,9.42,,L84,A,63,2.09,105.84,0.17,0,0.94,719,8.96,0.73,2024-12-23,131.73,0.836
2952,ITM12952,Pharma,85.0,55,12.0,5.0,36.6,7.39,0.37,L47,B,157,3.58,16.08,0.51,1,0.98,708,14.03,0.45,2024-04-28,230.11,0.802
2953,ITM12953,Pharma,340.0,17,9.0,6.0,11.17,,0.19,L89,,67,2.1,129.03,0.64,6,0.92,529,,0.55,2024-11-10,157.83,0.708
2954,ITM12954,Electronics,454.0,19,,9.0,22.22,2.59,0.89,L31,A,172,3.74,148.32,1.77,2,0.75,355,6.93,0.63,2024-03-27,232.74,0.551
2955,ITM12955,Electronics,143.0,82,14.0,5.0,32.68,3.45,0.43,L8,A,79,4.19,178.18,1.85,1,0.82,487,6.99,0.81,2024-12-11,107.64,0.614
2956,ITM12956,Pharma,183.0,76,11.0,7.0,14.32,1.17,0.62,L86,A,72,3.5,130.21,1.71,8,0.93,300,3.24,0.87,2024-01-19,13.82,0.472
2957,ITM12957,Apparel,427.0,20,7.0,9.0,19.82,5.25,0.91,L16,C,12,2.59,13.7,0.89,9,0.97,900,7.98,0.55,2024-07-03,277.43,0.541
2958,ITM12958,Groceries,430.0,21,4.0,,36.97,8.8,0.47,L60,D,108,1.83,32.75,1.84,7,1.0,391,14.16,0.39,2024-05-02,101.27,0.543
2959,ITM12959,Electronics,405.0,19,5.0,2.0,46.96,3.61,0.83,L40,C,54,1.06,40.64,0.29,7,0.85,181,3.32,0.32,2024-12-01,162.79,0.509
2960,ITM12960,Apparel,178.0,34,6.0,2.0,26.93,1.72,0.49,L21,B,152,2.72,50.14,1.34,2,0.95,798,4.73,0.47,2024-01-01,146.07,0.573
2961,ITM12961,Automotive,76.0,58,7.0,2.0,1.49,1.15,0.73,L52,A,26,3.74,161.96,1.88,9,0.71,573,13.48,0.84,2024-03-21,179.09,0.522
2962,ITM12962,Electronics,97.0,58,5.0,4.0,17.58,4.75,0.49,L88,C,152,2.97,68.85,1.53,8,0.79,704,9.77,0.42,2024-02-14,266.64,0.459
2963,ITM12963,Apparel,213.0,98,14.0,5.0,20.53,2.06,0.45,L65,B,14,3.75,69.35,0.63,7,0.81,555,5.63,0.24,2024-05-21,261.5,0.482
2964,ITM12964,Apparel,304.0,20,9.0,6.0,17.62,3.79,0.99,L91,C,20,2.01,153.56,1.46,1,0.99,448,12.38,0.65,2024-07-23,294.5,0.727
2965,ITM12965,Groceries,34.0,71,7.0,8.0,22.38,8.29,0.65,L99,A,101,0.8,88.36,0.66,6,0.7,955,2.53,0.23,2024-06-29,163.23,0.434
2966,ITM12966,Groceries,,45,7.0,3.0,32.0,4.15,0.43,L40,B,151,3.97,22.28,0.31,7,0.79,167,13.02,0.91,2024-12-08,277.51,0.743
